Customer_Id,Username,CreditScore,CreditScore,Region,Gender,Age,Tenure,Balance,NumofProduct,HasCard,ActiveMember,EstimatedSalary,Exited
15617790,Hanson,626,Below Average,France,Female,29,4,105767,2,0,0,41104,No
15662500,Ts'ao,774,High,Spain,Male,32,9,0,2,1,0,10604,No
15778526,Bradshaw,719,High,Spain,Female,48,5,0,2,0,0,78563,No
15670584,Nkemakolam,646,Below Average,Spain,Male,31,2,0,1,1,1,170821,Yes
15748069,Clunie,485,Below Average,France,Female,25,3,134467,1,1,1,113266,No
15680597,Cover,784,High,Germany,Male,38,1,138515,1,1,1,171768,No
15628992,Esposito,850,High,Germany,Male,32,2,128647,2,0,0,54416,No
15719624,Hodgson,669,Above Average,France,Female,38,9,121858,1,1,0,130755,No
15812767,Harvey,731,High,Spain,Male,70,3,0,2,1,1,141180,No
15689201,Dobie,721,High,France,Female,49,1,120108,1,0,1,183421,No
15614716,Okwudilichukwu,515,Below Average,France,Female,37,0,196853,1,1,1,132770,No
15683618,Dyer,774,High,France,Female,35,3,121418,1,1,1,24400,No
15799631,Chase,585,Below Average,Spain,Male,36,10,0,2,1,1,180318,No
15692259,Baresi,695,Above Average,France,Female,29,9,0,2,1,0,111565,No
15590966,Lo,729,High,Germany,Female,42,4,97495,2,0,0,2002,No
15656426,Tyler,713,High,France,Female,42,3,0,2,0,0,82565,No
15675256,Ts'ui,555,Below Average,Spain,Male,33,5,127343,1,0,1,121789,No
15751185,Aparicio,699,Above Average,Spain,Female,50,0,158633,1,1,0,193785,No
15789582,Macleod,587,Below Average,France,Male,55,9,0,1,1,0,64593,No
15651103,Sal,762,High,Spain,Female,69,9,183744,1,1,1,196993,No
15672299,Yeh,510,Below Average,France,Male,44,6,0,2,1,1,175518,No
15772250,Udegbunam,842,High,Spain,Male,46,9,0,1,0,0,17268,No
15763922,Alexandrov,608,Below Average,France,Male,31,7,79962,2,1,0,60901,No
15633870,Ozioma,850,High,France,Female,36,10,0,2,1,1,100750,No
15624323,Atkins,642,Below Average,France,Male,36,4,0,2,1,1,195224,No
15688612,Campos,850,High,France,Male,33,7,140956,1,0,0,3510,No
15694644,Wood,455,Below Average,Spain,Female,43,6,0,1,1,1,81250,No
15587174,Kerr,726,High,France,Male,29,7,0,2,1,1,91844,Yes
15579559,Chienezie,544,Below Average,Spain,Male,30,8,145241,1,1,1,80676,No
15775430,Tsou,651,Above Average,Germany,Male,31,7,138008,2,1,0,129912,No
15623695,McKinnon,814,High,France,Female,31,4,0,2,1,1,142029,No
15760849,Nwachukwu,537,Below Average,France,Male,39,2,0,2,1,1,137651,No
15813095,Nwebube,553,Below Average,France,Male,37,2,0,2,1,0,33877,No
15705281,Burt,800,High,Spain,Male,38,9,0,1,1,0,78744,No
15812594,Ross,791,High,France,Male,34,7,0,2,1,0,96734,No
15626322,Lees,699,Above Average,Spain,Female,29,9,127570,2,1,0,164756,No
15723105,Feetham,756,High,France,Female,28,6,0,1,1,1,164394,No
15588449,Chuang,591,Below Average,Spain,Female,27,5,107812,1,0,1,162501,Yes
15794849,Aitken,850,High,Germany,Male,22,7,91560,2,0,0,10541,No
15620000,Chambers,760,High,Germany,Male,34,6,121303,2,1,1,59325,No
15799720,Coburn,569,Below Average,Spain,Male,43,8,161546,2,0,1,178187,No
15711287,Ahmed,661,Above Average,Spain,Female,35,5,128415,1,1,0,142626,No
15613102,Ogochukwu,670,Above Average,France,Female,31,2,57530,1,1,1,181893,Yes
15621440,Soto,694,Above Average,France,Male,38,1,0,2,0,1,156858,No
15677146,Obiajulu,728,High,France,Female,28,4,142243,2,1,0,33074,No
15801169,Yegorova,764,High,Germany,Female,39,9,138341,1,1,0,50072,Yes
15722425,Lucchese,639,Below Average,France,Male,32,9,0,2,1,0,111340,No
15682421,Talbot,683,Above Average,France,Female,30,2,0,2,0,1,100496,Yes
15691910,Lu,663,Above Average,Spain,Male,30,4,0,3,1,0,101371,No
15721779,Arnold,826,High,Spain,Male,41,5,146466,2,0,0,180934,No
15579548,Nicholson,735,High,Spain,Male,36,5,0,2,1,0,105152,No
15681075,Chukwualuka,682,Above Average,France,Female,58,1,0,1,1,1,706,No
15607884,Wallace,663,Above Average,France,Female,39,8,0,2,1,1,101168,No
15767757,Pisano,562,Below Average,Spain,Female,29,9,120307,1,1,1,6795,No
15791550,Kelly,696,Above Average,France,Male,27,4,87637,2,0,0,196111,No
15658589,Brady,850,High,Spain,Male,38,2,94652,1,1,1,171960,No
15670822,Palmer,719,High,France,Female,22,7,114415,1,1,1,177497,No
15629744,Tan,804,High,France,Female,71,8,0,2,0,1,147995,No
15660768,L?,604,Below Average,France,Male,40,1,84315,1,0,0,36209,No
15726310,Mordvinova,782,High,Spain,Female,27,3,0,2,1,0,143614,No
15641298,Corones,512,Below Average,Germany,Male,42,9,93955,2,1,0,14828,No
15625675,Clements,569,Below Average,France,Male,36,1,67087,1,1,0,154775,No
15713354,Morrice,597,Below Average,Germany,Female,22,6,101528,1,1,0,70529,Yes
15633866,Hsiung,753,High,Germany,Male,30,1,110824,1,1,1,57896,No
15704231,Barrett,430,Below Average,France,Female,33,8,0,1,1,1,69759,No
15735400,Kanayochukwu,756,High,France,Male,28,8,179960,1,1,0,89938,No
15632826,Tardent,493,Below Average,France,Male,38,3,134006,1,1,0,89578,No
15751022,Bowhay,777,High,Germany,Female,37,10,121532,2,1,1,73464,No
15664737,Lei,779,High,Spain,Female,38,7,0,2,1,1,138542,No
15681126,Baker,702,High,Spain,Female,38,2,0,1,1,1,161888,No
15738954,Pisano,551,Below Average,France,Male,35,7,129717,2,0,0,86937,No
15662263,Castillo,749,High,Germany,Male,22,4,94762,2,1,1,42241,No
15621611,Gibson,742,High,Germany,Male,55,5,155196,1,0,1,121207,Yes
15783752,Lindsay,752,High,Germany,Male,29,4,129514,1,1,1,102930,No
15709474,Macnamara,740,High,Germany,Female,57,3,113386,2,1,1,65121,Yes
15701280,Romano,576,Below Average,France,Male,24,3,0,1,0,1,78498,Yes
15671104,Aksakova,637,Below Average,Spain,Male,43,3,172196,1,1,1,104769,No
15796434,Farnsworth,724,High,France,Male,28,5,97612,1,1,1,96498,No
15781505,Giordano,685,Above Average,France,Male,20,4,104719,2,1,0,38691,No
15625819,Arnold,625,Below Average,France,Female,38,7,0,1,1,0,164804,No
15753174,Thompson,571,Below Average,Germany,Male,37,9,139592,3,1,0,104152,Yes
15654067,Koch,584,Below Average,Spain,Female,29,4,0,2,1,0,88866,No
15724719,Jones,550,Below Average,France,Female,22,7,139096,1,1,0,129890,No
15624695,Otitodilinna,662,Above Average,Spain,Female,72,7,140301,1,0,1,179258,No
15718216,Fleetwood-Smith,803,High,Spain,Male,43,3,0,1,1,0,72051,No
15586300,Chinonyelum,615,Below Average,France,Male,66,7,0,2,1,1,74580,No
15783349,Montague,481,Below Average,Spain,Male,39,1,111233,1,1,1,123995,No
15725767,Milani,701,High,France,Male,23,3,0,2,1,0,38960,No
15791925,Palermo,751,High,France,Male,29,10,147737,1,0,1,94951,No
15793585,Anderson,675,Above Average,France,Male,35,8,0,2,1,1,56642,No
15576641,Crawford,733,High,Germany,Male,40,5,125725,2,1,1,50783,No
15749519,Lin,822,High,France,Male,38,6,128289,3,1,0,9149,Yes
15684960,Yewen,559,Below Average,France,Female,46,5,0,1,1,0,21006,Yes
15591286,Simmons,731,High,Germany,Female,49,4,88826,1,1,1,33759,Yes
15668323,Mbadiwe,678,Above Average,France,Female,41,1,143443,1,1,0,196622,Yes
15608528,Munro,645,Below Average,France,Female,68,9,0,4,1,1,176353,Yes
15645184,Graham,701,High,France,Male,29,2,0,2,1,0,176943,No
15702566,Lombardo,554,Below Average,Spain,Male,26,8,149134,1,1,1,177966,No
15660840,Kalinin,723,High,France,Male,30,3,124119,1,1,0,162198,No
15750811,Woodward,766,High,Germany,Male,44,3,116822,1,0,0,197643,No
15733842,Pirozzi,597,Below Average,France,Female,24,1,103219,1,1,0,60420,No
15581526,Iweobiegbulam,574,Below Average,France,Male,41,1,0,2,0,0,70550,No
15662751,Piazza,655,Above Average,Germany,Female,40,0,81954,1,1,1,198798,Yes
15684319,Baranova,780,High,Germany,Female,37,10,95196,1,1,0,126310,Yes
15702190,Fan,672,Above Average,Spain,Male,43,5,0,2,1,1,64515,No
15588517,Sun,717,High,France,Male,38,7,0,2,1,1,158580,No
15801863,Marino,521,Below Average,France,Female,32,2,136555,2,1,1,129353,No
15584271,Donaldson,633,Below Average,France,Male,59,5,0,1,1,1,137273,No
15700366,Burton,669,Above Average,France,Male,39,3,119452,1,1,1,171575,No
15804038,Quinn,740,High,France,Male,44,9,0,1,0,1,96528,Yes
15720820,Sabbatini,462,Below Average,Germany,Female,24,9,69881,2,0,1,64421,No
15743759,Brooks,619,Below Average,France,Male,39,5,0,2,1,1,158444,No
15749947,Black,665,Above Average,France,Female,44,7,0,2,1,1,66548,No
15670496,Schwartz,655,Above Average,Spain,Female,27,9,0,2,0,0,108008,No
15746664,Ts'ui,463,Below Average,Spain,Male,20,8,204223,1,1,0,128268,No
15745533,Sargent,799,High,France,Female,63,1,110314,2,1,0,37464,Yes
15761497,Udinesi,713,High,Spain,Female,48,1,163760,1,0,0,157381,Yes
15628600,Lee,807,High,Germany,Female,31,1,141069,3,1,1,194257,No
15627002,Taylor,728,High,France,Male,38,1,115934,1,1,1,139059,No
15614635,Kepley,582,Below Average,France,Male,52,2,151457,1,0,1,40893,No
15731281,Ozuluonye,704,High,Germany,Female,35,3,154206,2,1,1,40261,No
15814022,Lassetter,714,High,France,Female,26,9,89928,1,1,0,46203,No
15659194,Mishina,628,Below Average,France,Male,30,8,89182,1,1,1,13126,No
15745030,Trevisano,809,High,Germany,Male,41,1,79706,2,1,0,165675,No
15691817,Iloerika,547,Below Average,Spain,Female,44,5,0,3,0,0,5459,Yes
15707488,Tan,560,Below Average,France,Female,27,5,0,2,1,0,131919,No
15784700,Chikelu,811,High,France,Male,31,7,117799,1,1,1,182372,No
15710397,Lin,584,Below Average,France,Male,26,4,0,2,1,0,147600,No
15687648,Nicholson,691,Above Average,France,Male,28,1,0,2,0,0,92865,No
15732281,Ugoji,680,Above Average,Germany,Male,34,6,146422,1,1,0,67142,Yes
15607230,Michel,588,Below Average,Germany,Male,33,9,150186,2,1,1,65611,No
15567630,Bruce,721,High,Germany,Male,40,6,100275,1,1,0,138564,Yes
15587507,Feng,850,High,France,Male,47,6,0,1,1,0,187391,Yes
15733904,McDonald,529,Below Average,France,Male,32,9,147493,1,1,0,33656,No
15709511,Watt,622,Below Average,France,Male,43,8,0,2,1,0,100618,No
15579616,Goodwin,683,Above Average,France,Female,42,8,0,2,0,1,198134,No
15694852,Arcuri,575,Below Average,France,Male,29,4,121823,2,1,1,50368,No
15589924,Rapuluolisa,577,Below Average,Spain,Female,40,1,0,2,1,1,108787,No
15799300,Kao,510,Below Average,Germany,Male,31,0,113688,1,1,0,33099,Yes
15731330,Tsui,652,Above Average,Spain,Female,40,7,100471,1,1,1,124550,No
15694129,Summers,569,Below Average,Germany,Female,28,3,100032,1,1,0,5159,Yes
15620372,Cross,687,Above Average,Spain,Male,31,3,0,2,0,0,48228,No
15744622,Osorio,822,High,France,Male,32,8,116358,1,1,0,108798,No
15799815,Bobrov,656,Above Average,Germany,Female,23,4,163549,1,0,1,21085,No
15759250,Barnett,745,High,Germany,Male,51,3,99183,1,1,1,28922,No
15732643,Pike,386,Below Average,Spain,Female,53,1,131955,1,1,1,62514,Yes
15690540,Gearheart,684,Above Average,Spain,Female,41,1,134177,1,0,0,177506,No
15803078,Bruno,635,Below Average,Spain,Female,38,1,0,2,1,0,90605,No
15652180,Egobudike,582,Below Average,France,Male,30,2,0,2,1,1,132029,No
15741195,Okechukwu,613,Below Average,Spain,Male,19,5,0,1,1,1,176903,No
15743490,Zikoranachidimma,795,High,Germany,Female,56,9,94348,1,1,0,29239,Yes
15575510,Milanesi,659,Above Average,France,Female,32,2,155584,1,0,1,153662,No
15732610,Ahern,745,High,France,Female,28,6,0,2,1,0,154389,No
15602909,Dickson,604,Below Average,Spain,Female,41,10,0,2,1,1,166224,No
15734058,Anayochukwu,509,Below Average,Germany,Male,32,9,170661,1,1,1,21646,No
15801788,McDonald,706,High,Germany,Female,29,6,185544,1,1,0,171037,No
15702462,Fiorentini,619,Below Average,Spain,Female,44,6,52831,1,1,1,112649,Yes
15683416,Russo,572,Below Average,Germany,Male,51,8,97750,3,1,1,193014,Yes
15794187,Young,695,Above Average,France,Male,36,6,114007,2,1,0,118120,No
15792989,Bianchi,543,Below Average,France,Female,71,1,104308,1,1,1,25650,No
15613734,Fallaci,640,Below Average,France,Female,33,6,84719,2,1,1,113048,No
15606177,Crawford,672,Above Average,France,Male,39,2,0,2,1,0,87372,No
15636700,Marsh,701,High,France,Male,39,9,140236,1,0,1,146651,No
15645766,Kosisochukwu,634,Below Average,Spain,Male,25,9,0,2,1,1,8227,No
15671345,Piccio,531,Below Average,Spain,Female,42,6,75302,2,0,0,57034,No
15652469,Nevels,699,Above Average,France,Male,27,1,0,2,1,0,93003,No
15749638,Kaodilinakachukwu,605,Below Average,France,Female,51,9,104760,1,1,1,165574,Yes
15728706,Amaechi,534,Below Average,France,Female,49,7,0,1,1,0,13566,Yes
15735439,P'an,449,Below Average,Spain,Female,31,1,113693,1,0,0,82796,No
15778696,Ikemefuna,684,Above Average,Spain,Female,36,5,174180,1,1,0,119830,No
15624744,Tai,622,Below Average,Germany,Male,42,9,115766,1,0,0,72155,Yes
15584338,Winn,714,High,France,Female,40,0,0,2,1,0,62762,No
15726178,Hardy,712,High,Spain,Female,48,8,0,2,1,0,183235,No
15794939,Chiu,783,High,France,Female,72,5,121215,2,1,1,105206,No
15788068,Lopez,743,High,Germany,Male,45,10,144677,3,1,0,22512,Yes
15572956,Steen,683,Above Average,France,Male,36,5,115350,1,1,1,122305,No
15780386,Ferri,654,Above Average,Spain,Male,40,5,105683,1,1,0,173617,No
15791114,Yegorova,700,High,France,Male,37,1,135179,1,1,0,160670,No
15708046,Knowles,744,High,Spain,Male,31,0,117551,1,1,0,158958,No
15719779,May,645,Below Average,Germany,Male,25,1,157404,2,1,0,93073,No
15591550,Bianchi,525,Below Average,Spain,Male,36,3,77910,1,1,0,67238,No
15639368,Pipes,732,High,France,Male,25,0,110942,1,0,0,172576,No
15699830,Doherty,721,High,France,Female,40,7,0,2,1,1,122580,No
15569264,Yobanna,622,Below Average,France,Male,32,5,179305,1,1,1,149043,No
15595158,Hsu,654,Above Average,Germany,Male,31,5,150593,2,1,1,105218,No
15599126,Russell,529,Below Average,France,Female,43,0,123815,1,1,1,78463,Yes
15650575,Payne,720,High,Spain,Female,59,6,0,2,1,1,160849,Yes
15641490,Windsor,850,High,Germany,Female,25,8,69385,2,1,0,87834,No
15680234,Bray,667,Above Average,Germany,Male,27,2,138032,1,1,0,166317,No
15592230,Seleznyov,620,Below Average,France,Male,41,3,0,2,1,1,137309,No
15626212,Wark,616,Below Average,France,Male,29,9,0,1,1,1,166984,No
15700627,Y?,637,Below Average,Germany,Female,46,2,143500,1,1,0,166996,Yes
15782641,Brown,710,High,Spain,Female,29,3,119670,1,1,0,188022,No
15784445,Huang,717,High,Spain,Male,33,1,99106,1,0,0,194467,No
15813681,Zito,786,High,Germany,Male,24,2,120135,2,1,1,125449,No
15596649,Bailey,651,Above Average,France,Female,39,8,0,1,1,0,137452,No
15700460,Allnutt,530,Below Average,France,Female,55,4,120905,1,0,1,123475,Yes
15724076,Christie,815,High,Spain,Female,57,5,0,3,0,0,38941,Yes
15784000,Pope,715,High,Germany,Female,34,9,102277,1,0,0,177852,Yes
15733966,Johnstone,496,Below Average,Germany,Female,55,4,125292,1,1,1,31532,Yes
15612667,Bird,680,Above Average,Spain,Male,42,0,0,1,1,0,136377,No
15654025,Jones,646,Below Average,France,Female,51,4,101629,1,0,0,130541,No
15589431,Pedder,807,High,Germany,Male,47,1,171937,1,1,1,65636,No
15578238,Calabrese,727,High,France,Male,47,7,0,2,1,0,193305,No
15566269,Chialuka,787,High,France,Male,25,5,0,2,1,0,47307,No
15639217,McKenzie,806,High,France,Male,34,6,0,2,0,0,100809,No
15688644,Holloway,603,Below Average,France,Male,31,1,129743,1,1,0,109145,No
15662426,Tang,649,Below Average,Spain,Male,32,1,0,1,0,1,91167,Yes
15720511,Byrne,547,Below Average,Germany,Male,41,3,151191,1,1,0,175295,Yes
15567246,Selwyn,684,Above Average,Germany,Male,32,3,102630,2,1,1,127433,No
15647965,Genovese,477,Below Average,France,Female,57,9,114023,2,1,1,71167,Yes
15679048,Koger,558,Below Average,Germany,Male,41,2,124227,1,1,1,111184,No
15675749,Baranov,695,Above Average,France,Female,23,1,0,2,1,1,141756,No
15782181,Greco,592,Below Average,Spain,Male,35,6,80285,1,1,0,72678,Yes
15795738,Owens,789,High,France,Male,31,4,175477,1,1,1,172832,No
15773751,Y?,597,Below Average,France,Female,29,1,132144,1,1,0,158086,No
15655436,Kendall,839,High,Germany,Male,47,2,136911,1,1,1,168184,Yes
15691396,Ko,405,Below Average,Germany,Male,31,5,133299,2,1,1,72950,No
15796958,Tang,658,Above Average,France,Male,39,7,0,2,1,0,48378,No
15801832,Lombardo,684,Above Average,Germany,Male,42,1,117691,1,1,1,23135,Yes
15661349,Perkins,633,Below Average,France,Male,35,10,0,2,1,0,65675,No
15719265,Feng,589,Below Average,France,Male,46,9,0,2,1,0,170676,No
15779985,Lo,750,High,Germany,Female,37,1,133199,2,1,1,27366,No
15663410,Piccio,771,High,Spain,Male,51,5,135506,3,1,1,152479,Yes
15704144,Mazzanti,812,High,Germany,Male,33,2,127154,2,0,1,105383,No
15774104,Chukwualuka,539,Below Average,Spain,Male,39,2,0,2,1,1,48189,No
15812230,Elliot,670,Above Average,Germany,Female,42,5,49508,3,1,1,100324,No
15742848,Gratton,673,Above Average,France,Male,41,5,0,1,1,1,65657,No
15745326,Carandini,538,Below Average,France,Female,62,3,75051,1,0,0,17682,Yes
15674541,Robinson,575,Below Average,Spain,Male,52,8,123925,1,0,0,111342,Yes
15728564,Lo,682,Above Average,France,Male,41,6,0,2,0,1,134158,Yes
15580701,Ma,712,High,France,Male,33,3,153819,1,1,0,79176,Yes
15688973,Vinogradova,598,Below Average,Spain,Female,39,5,0,2,1,1,83103,No
15709412,H?,776,High,Spain,Male,30,6,0,2,0,1,63908,No
15607753,Alexandrova,606,Below Average,Spain,Female,23,10,70417,1,0,1,90896,No
15705352,Yang,686,Above Average,Spain,Male,38,7,111484,1,1,1,76076,No
15602500,Maslova,850,High,Spain,Male,38,1,146343,1,0,1,103902,No
15672437,Buccho,642,Below Average,France,Male,72,1,160541,2,1,1,142223,No
15720968,Young,606,Below Average,Germany,Male,27,2,130274,2,1,0,147533,No
15730796,Barker,627,Below Average,France,Female,21,7,98993,1,1,1,169156,No
15768219,Sung,850,High,Spain,Male,36,0,0,2,1,0,141242,No
15663883,Hansen,850,High,Germany,Male,32,9,141827,2,1,1,149458,No
15589296,Brown,724,High,France,Female,40,6,110054,1,1,1,86950,No
15586425,Lo Duca,579,Below Average,France,Male,28,4,0,2,1,1,176925,No
15679813,Ellis,727,High,Spain,Male,28,1,0,1,1,0,40357,No
15681410,Korff,813,High,Germany,Female,36,6,98088,1,0,1,26687,Yes
15668283,Gardiner,642,Below Average,France,Male,48,9,118317,4,0,0,78702,Yes
15624072,Kiernan,669,Above Average,Spain,Male,22,10,0,2,1,0,176163,No
15669664,Thompson,574,Below Average,Germany,Male,54,1,99774,1,0,0,4896,Yes
15682728,Mathews,774,High,France,Female,32,4,0,2,0,0,114899,No
15573851,Macrossan,735,High,France,Female,38,1,0,3,0,0,92220,Yes
15733661,Illingworth,639,Below Average,Spain,Female,27,8,133806,2,1,0,6251,No
15710012,Bowen,738,High,Spain,Male,44,2,0,2,1,0,43018,Yes
15763327,Craig,835,High,France,Male,32,8,124993,2,1,1,27548,No
15668853,Menhennitt,637,Below Average,Spain,Female,44,0,157622,1,1,1,120454,No
15639303,Moore,589,Below Average,Germany,Male,48,5,126111,1,0,1,133961,No
15691011,Shoebridge,591,Below Average,France,Male,42,9,161651,2,1,1,131753,No
15638513,Palermo,723,High,France,Female,40,7,142856,2,0,0,38019,No
15648933,Reilly,831,High,Germany,Male,44,3,111100,1,1,1,28144,Yes
15628904,Bowen,733,High,Spain,Male,35,8,102918,1,1,1,45959,No
15644788,Fyodorov,731,High,France,Female,30,5,0,2,1,0,189528,No
15598161,Clements,654,Above Average,France,Male,47,10,0,2,1,0,170481,No
15745624,McKenzie,828,High,France,Male,37,4,0,2,1,0,94845,No
15733169,Craig,590,Below Average,Spain,Male,22,7,125265,1,1,1,161253,No
15801417,Iloerika,657,Above Average,France,Male,37,4,82500,1,1,1,115260,No
15592707,Dolgorukova,531,Below Average,Germany,Female,64,2,175754,2,1,1,60721,No
15593954,Eva,516,Below Average,France,Female,47,6,109387,1,0,0,121365,No
15714431,Yeh,561,Below Average,France,Male,37,1,100443,2,0,1,101693,No
15638257,P'an,682,Above Average,Spain,Female,54,0,83102,2,1,1,54132,No
15690939,Howe,575,Below Average,Spain,Male,28,7,0,1,1,1,10666,No
15723613,Jenkins,623,Below Average,France,Female,28,4,0,2,1,0,41227,No
15813640,Shih,642,Below Average,France,Female,40,7,0,2,1,0,10712,No
15707322,Nnamdi,779,High,France,Female,48,2,115290,1,0,0,98912,Yes
15588918,Mitchell,671,Above Average,France,Female,42,6,0,2,1,0,197202,No
15600357,Findlay,495,Below Average,France,Female,40,1,140197,2,1,0,150720,No
15747014,Pisani,850,High,France,Female,28,1,105245,1,0,1,74780,No
15809830,Belisario,630,Below Average,France,Male,50,8,0,2,0,1,79377,No
15662245,Pomeroy,588,Below Average,France,Male,32,1,0,2,1,1,8763,No
15651075,Ibrahimova,562,Below Average,Germany,Male,35,3,142296,1,0,1,177112,No
15594456,K?,740,High,Spain,Female,56,4,99097,1,1,1,85016,Yes
15583462,Graham,695,Above Average,France,Male,28,5,171069,2,1,1,88689,No
15757661,Trevisano,589,Below Average,France,Female,39,7,0,2,0,0,95985,No
15729117,Trevisano,607,Below Average,France,Female,31,1,102523,1,1,1,166792,No
15749671,K?,794,High,France,Male,35,6,0,2,1,1,68730,No
15566253,Manning,580,Below Average,Germany,Male,44,9,143391,1,0,0,146891,Yes
15595153,Tucker,644,Below Average,Germany,Female,44,8,106022,2,0,0,148727,No
15698572,Schaffer,636,Below Average,Spain,Female,36,1,0,1,1,0,43134,No
15674149,Esomchi,599,Below Average,Germany,Male,36,3,128960,2,1,1,40318,No
15623082,Ch'ang,507,Below Average,France,Female,35,2,0,2,1,0,97633,No
15797905,Walker,682,Above Average,France,Female,48,7,0,2,1,0,65069,No
15746028,Chu,714,High,France,Female,24,7,0,2,1,0,166335,No
15582951,Crawford,696,Above Average,France,Female,25,8,126442,1,1,0,121904,No
15616471,Milne,599,Below Average,Spain,Male,51,0,0,1,1,1,175235,No
15641575,Anenechukwu,577,Below Average,France,Male,37,2,127261,1,1,0,56185,No
15638803,Donaldson,733,High,Spain,Female,32,5,0,2,1,0,131625,No
15808283,Kelly,647,Below Average,France,Female,33,4,0,1,1,0,152323,No
15811200,Ts'ao,831,High,France,Female,34,2,0,2,0,0,165840,No
15733476,Gonzalez,543,Below Average,Germany,Male,30,6,73481,1,1,1,176692,No
15633274,Tai,679,Above Average,France,Male,34,7,160515,1,1,0,121904,No
15582168,Muravyova,713,High,Germany,Female,61,4,149525,2,1,0,123663,No
15807269,Milanesi,690,Above Average,Germany,Male,43,2,166522,1,0,0,119644,Yes
15602979,Lin,751,High,France,Male,29,1,135536,1,1,0,66825,No
15660417,Lambert,613,Below Average,Germany,Female,43,10,120481,1,0,0,94875,Yes
15590199,Temple,701,High,Spain,Male,28,1,103421,1,0,1,76304,No
15641794,Ridley,698,Above Average,France,Male,33,5,135658,2,0,1,39755,No
15779174,Young,451,Below Average,France,Female,36,2,0,2,1,1,180142,No
15785547,Slye,665,Above Average,France,Male,28,8,191402,2,1,0,83238,No
15795124,Pan,726,High,Germany,Male,50,9,94504,1,0,1,5078,No
15718912,Hsueh,608,Below Average,Germany,Female,44,5,126147,1,0,1,132424,Yes
15592028,Roberts,549,Below Average,France,Female,46,7,0,1,1,1,109057,No
15580227,Moss,803,High,France,Male,33,6,0,2,1,0,115676,No
15657830,Andrews,663,Above Average,France,Male,43,4,87624,2,1,0,149401,No
15798256,Takasuka,558,Below Average,France,Female,45,1,153697,2,0,0,89891,Yes
15643819,Dawson,714,High,France,Female,25,4,0,2,0,0,82500,No
15754301,Bruche,704,High,France,Male,39,5,0,1,1,0,6416,No
15726855,Oliver,805,High,Germany,Female,45,9,116585,1,1,0,189428,Yes
15755225,Ryan,659,Above Average,Germany,Male,34,9,134464,2,1,0,178833,No
15725221,Sabbatini,738,High,Germany,Male,62,10,83008,1,1,1,42766,No
15789055,Watt,635,Below Average,Spain,Male,35,2,113635,1,1,0,90883,No
15617507,Wilson,530,Below Average,Spain,Female,36,7,0,2,1,0,80619,No
15668894,Abramova,661,Above Average,Germany,Male,41,5,122552,2,0,1,120646,No
15589563,Purdy,531,Below Average,Spain,Male,31,2,118899,2,0,0,41409,No
15693162,Higgins,694,Above Average,France,Female,29,5,99713,1,0,0,112317,No
15750099,Marshall,731,High,France,Female,36,6,0,1,0,0,152128,No
15795540,Reye,556,Below Average,France,Female,36,2,134208,1,0,1,177670,No
15794941,Chibueze,647,Below Average,Germany,Female,41,1,85906,3,1,0,189159,No
15611848,Kwemtochukwu,850,High,Germany,Male,32,3,137714,1,0,1,159403,No
15581237,Biryukova,573,Below Average,Spain,Male,33,1,160777,1,1,1,149536,No
15738150,Chidozie,591,Below Average,France,Male,45,5,0,2,1,1,155492,No
15678571,Barber,723,High,France,Male,21,4,0,2,0,0,24847,No
15736124,Thompson,617,Below Average,France,Male,25,1,102585,2,1,1,115387,No
15623202,Maslov,704,High,Germany,Female,39,10,102556,2,1,0,171971,Yes
15804201,Jones,457,Below Average,Germany,Male,42,4,126772,1,0,1,126106,No
15596863,Chidumaga,787,High,Germany,Female,38,3,158373,1,1,1,28228,No
15696277,Hs?,651,Above Average,France,Female,34,9,0,2,1,0,138113,No
15748608,Trentini,612,Below Average,Germany,Male,42,5,141927,1,1,1,43018,No
15723864,Lucas,828,High,Spain,Male,47,1,109876,2,1,0,83611,Yes
15802390,Willoughby,724,High,France,Female,34,2,0,2,1,1,118863,No
15774336,Jamieson,648,Below Average,Germany,Male,44,9,111369,2,1,1,91947,No
15648766,Robertson,569,Below Average,Spain,Male,35,3,116969,1,0,0,94488,No
15659094,Ojiofor,765,High,Germany,Female,34,8,136729,2,0,0,47058,No
15606397,Cameron,577,Below Average,Germany,Female,44,1,152086,1,0,1,44719,Yes
15642619,Mayne,603,Below Average,Spain,Male,46,2,0,2,1,0,174478,No
15666032,Mancini,568,Below Average,Spain,Male,28,1,127289,1,0,0,45611,No
15595842,Paramor,748,High,Germany,Male,45,2,119852,1,0,0,73853,Yes
15753837,Young,573,Below Average,Spain,Male,38,4,0,2,1,1,196517,No
15783882,Daly,771,High,Spain,Female,41,5,0,2,0,1,92914,No
15799790,Carter,763,High,France,Male,35,9,0,1,1,1,31372,No
15628155,Dike,410,Below Average,France,Female,35,7,117183,1,1,1,109733,No
15703778,Hughes,728,High,France,Male,33,8,129907,1,0,1,36083,No
15722322,Green,655,Above Average,Spain,Female,78,2,0,2,0,1,188435,No
15639278,Chinomso,580,Below Average,Germany,Female,36,6,145387,2,1,1,169963,Yes
15568487,Gorshkov,712,High,France,Male,35,7,124616,1,1,1,69320,No
15682084,Chinomso,680,Above Average,France,Male,31,9,0,2,1,0,36145,No
15642821,Ijendu,383,Below Average,Spain,Female,48,8,95808,1,0,0,137702,Yes
